Fecha;PM10;PM2-5;Velocidad;Precipitacion;Direccion;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiacion;HT
9/05/2024 21:00;18,1;14;0;0;0;0,1;1,2;42,6;31,08285267;64,1;0;14,5;0;83
9/05/2024 22:00;23,1;13;0;0,1;0;0,1;0,8;27,6;33,24138411;50,7;0;14,4;0;82
9/05/2024 23:00;17,9;10;0;0;0;0;0,5;12,7;24,31945418;29,5;0;14;0;81
10/05/2024 0:00;13,4;11;0;0;0;0,3;0,4;12;23,02433531;28;0;14;0;81
10/05/2024 1:00;9,6;8;0;0;0;2,3;0,4;6,6;19,71458711;20,3;0;13,7;0;81
10/05/2024 2:00;12;4;0;0;0;1,4;0,3;8,4;21,29751017;23,1;0;13,6;0;81
10/05/2024 3:00;12,3;8;0;0;0;2;0,3;5,4;19,13897873;18,7;0;13,6;0;81
10/05/2024 4:00;14,1;7;0;0;0;1,5;0,3;6,5;18,99507663;19,7;0;13,6;0;81
10/05/2024 5:00;14;12;0;0;0;0,2;0,4;26,1;25,75847513;44;0;13,6;0;81
10/05/2024 6:00;16,5;9;0;0,1;0;0;0,9;104,7;38,99746794;132;0;13,6;0;82
10/05/2024 7:00;33,5;28;0;2,9;0;0,1;1,2;63,6;26,62188771;82,1;0;13,7;0;83
10/05/2024 8:00;0;29;0;0,2;0;0,9;1,2;52,3;26,7657898;70,9;0;14,2;0;83
10/05/2024 9:00;0;23;0;0,1;0;2,5;1;33,6;24,60725837;50,7;0;15,2;0;79
10/05/2024 10:00;27,9;21;0;0,1;0;5,6;1;32,3;32,09016734;54,6;0;17,8;0;70
10/05/2024 11:00;22,1;19;0;0;0;0;1;23,9;38,13405536;50,4;0;18;0;66
10/05/2024 12:00;26,4;23;0;0;0;0;0,5;12,1;19,42678292;25,5;0;21,6;0;51
10/05/2024 13:00;18,9;4;0;0;0;13,9;0,3;3,9;5,180475446;7,5;0;24,1;0;42
10/05/2024 14:00;14,1;9;0;0;0;14,9;0,3;3,9;4,748769159;7,2;0;22,8;0;45
10/05/2024 15:00;11,2;3;0;0;0;9,7;0,5;11,7;13,526797;21;0;20,8;0;51
10/05/2024 16:00;8,5;0;0;0;0;6,5;0,6;18,6;19,42678292;32,1;0;19,4;0;55
10/05/2024 17:00;6;6;0;0;0;7,5;0,5;10,8;13,526797;20,2;0;19;0;54
10/05/2024 18:00;6;6;0;0;0;4,3;0,6;19,6;19,85848921;33,4;0;17,6;0;58
10/05/2024 19:00;6,9;3;0;0;0;3,5;0,6;12,3;21,44141226;27,2;0;16,9;0;60
10/05/2024 20:00;6,3;4;0;0,1;0;2,1;0,7;19,9;22,01702064;35,1;0;15,8;0;66
10/05/2024 21:00;7,4;4;0;0;0;0,3;0,8;19,4;22,44872693;35;0;15,3;0;69
10/05/2024 22:00;10;8;0;0;0;0,2;0,9;26,5;22,16092274;41,9;0;15,2;0;68
10/05/2024 23:00;17,4;13;0;0;0;0,3;1;29,4;22,44872693;45;0;15,6;0;67
11/05/2024 0:00;17,3;12;0;0;0;0,2;0,9;30,5;23,02433531;46,5;0;14,8;0;75
11/05/2024 1:00;21;16;0;0;0;0,3;0,6;19,5;22,01702064;34,8;0;14,2;0;76
11/05/2024 2:00;18;10;0;0;0;0,2;0,8;33,4;21,29751017;48,2;0;14,3;0;77
11/05/2024 3:00;16,9;10;0;0;0;0;0,6;32,3;18,99507663;45,4;0;14,6;0;77
11/05/2024 4:00;18;10;0;0;0;0,2;0,5;25,5;16,8365452;37,2;0;14,4;0;77
11/05/2024 5:00;21,1;10;0;0;0;0,2;0,4;26,2;15,82923053;37,2;0;14,3;0;76
11/05/2024 6:00;24;12;0;0;0;0,2;0,4;25,1;16,26093682;36,4;0;14,2;0;77
11/05/2024 7:00;19,7;7;0;0;0;1,6;0,5;26,1;16,8365452;37,8;0;16,9;0;67
11/05/2024 8:00;19,8;5;0;0;0;2,8;0,8;33,5;21,72921645;48,6;0;16;0;69
11/05/2024 9:00;23,9;11;0;0;0;10;0,6;19;18,99507663;32,3;0;20,8;0;54
11/05/2024 10:00;32,5;19;0;0;0;18,5;0,6;15,7;24,31945418;32,5;0;22,7;0;47
11/05/2024 11:00;23,6;16;0;0;0;23,6;0,6;11,4;26,9096919;30,1;0;22,8;0;44
11/05/2024 12:00;17,7;13;0;0;0;22,8;0,7;10,1;32,80967782;32,9;0;21,2;0;52
11/05/2024 13:00;24,1;22;0;0,9;0;17,7;0,8;10,5;35,39991555;35,1;0;17,3;0;71
11/05/2024 14:00;35,2;27;0;0;0;27,6;0,7;8,1;27,05359399;27;0;19,8;0;63
11/05/2024 15:00;25,9;19;0;0;0;28,7;0,5;7,4;26,33408352;25,6;0;20;0;60
11/05/2024 16:00;29,2;22;0;0,1;0;31,2;0,5;5,2;29,06822333;25,5;0;21,1;0;56
11/05/2024 17:00;41,9;19;0;0;0;15,2;0,8;8,2;37,70234908;34,4;0;17,7;0;68
11/05/2024 18:00;36,3;16;0;0;0;6,5;0,9;16,8;46,33647482;49;0;17,3;0;70
11/05/2024 19:00;28,8;18;0;0;0;0,3;1,1;30,1;43,45843291;60,2;0;16,4;0;72
11/05/2024 20:00;31,7;19;0;0;0;1,2;1,1;37,1;37,12674069;62,8;0;16;0;71
11/05/2024 21:00;25,4;15;0;0;0;0,5;1,1;31,9;35,25601345;56,4;0;15,9;0;69
11/05/2024 22:00;34,3;17;0;0;0;0,6;1,1;36,6;30,075538;57,5;0;15,9;0;67
11/05/2024 23:00;30,1;13;0;0;0;0,2;1,3;49,4;27,19749609;68,3;0;15,2;0;74
12/05/2024 0:00;35,9;26;0;0;0;0,1;1,1;47;23,88774789;63,6;0;15,1;0;73
12/05/2024 1:00;35,5;18;0;0;0;0;0,7;29,1;23,02433531;45,1;0;15;0;73
12/05/2024 2:00;33,2;7;0;0;0;0,1;0,6;22,5;20,72190178;36,9;0;14;0;76
12/05/2024 3:00;24,8;6;0;0;0;0,2;0,4;16,6;19,71458711;30,4;0;13,8;0;77
12/05/2024 4:00;29,7;10;0;0;0;0,1;0,6;29,8;18,27556616;42,5;0;12,7;0;80
12/05/2024 5:00;27,9;9;0;0;0;0,1;0,4;20,2;17,55605568;32,4;0;12,3;0;82
12/05/2024 6:00;22,2;11;0;0;0;0,6;0,3;9,4;16,8365452;21,1;0;12,9;0;80
12/05/2024 7:00;22,9;9;0;0;0;1,5;0,4;14,7;15,54142634;25,5;0;13,9;0;76
12/05/2024 8:00;19,6;7;0;0;0;6;0,4;12,2;12,80728652;21,1;0;16,1;0;68
12/05/2024 9:00;21,9;6;0;0;0;8,5;0,5;15,1;20,2901955;29,1;0;17,9;0;63
12/05/2024 10:00;16,9;14;0;0;0;15;0,5;12,3;20,2901955;26,4;0;19,2;0;59
12/05/2024 11:00;25,4;13;0;0;0;17,9;0,4;8,9;17,41215358;21;0;19,4;0;58
12/05/2024 12:00;21,8;19;0;0;0;19,7;0,4;7;17,26825149;19;0;19,8;0;58
12/05/2024 13:00;19,1;12;0;0;0;29;0,3;4,9;13,95850328;14,6;0;21,6;0;51
12/05/2024 14:00;19,2;10;0;0;0;26,1;0,3;4;13,3828949;13,3;0;20,6;0;53
12/05/2024 15:00;14,7;11;0;2,2;0;13,6;0,5;10,5;20,0023913;24,3;0;17;0;74
12/05/2024 16:00;24,5;12;0;0;0;21,3;0,3;5,3;10,93655927;12,9;0;19,8;0;63
12/05/2024 17:00;32,7;9;0;2,3;0;14,7;0,4;4,7;13,95850328;14,4;0;18;0;67
12/05/2024 18:00;33,5;14;0;2,5;0;10,8;0,5;3,5;21,15360807;18,1;0;14,7;0;83
12/05/2024 19:00;23,3;11;0;1,4;0;13,7;0,4;1,4;16,54874101;12,9;0;14,2;0;82
12/05/2024 20:00;21,9;9;0;0,1;0;4,5;0,6;10,8;29,49992962;31,3;0;13,8;0;83
12/05/2024 21:00;15,5;10;0;0,1;0;0,1;0,9;18,6;38,56576165;45,4;0;14;0;84
12/05/2024 22:00;14,9;14;0;1,9;0;2,2;0,7;17,1;28,20481076;36,7;0;14,3;0;84
12/05/2024 23:00;14,3;9;0;0,9;0;2,5;0,4;4,9;22,73653112;20,6;0;14;0;84
13/05/2024 0:00;13,3;8;0;0,3;0;0,8;0,4;6,8;23,5999437;23,2;0;13,9;0;84
13/05/2024 1:00;10,5;8;0;0,2;0;4,7;0,2;1,1;14,10240538;10,9;0;13,5;0;83
13/05/2024 2:00;7,9;5;0;0,1;0;3,2;0,2;1,9;15,54142634;12,7;0;13,3;0;83
13/05/2024 3:00;5,9;0;0;0;0;4,6;0,2;1,5;14,10240538;11,3;0;13,2;0;83
13/05/2024 4:00;8,7;1;0;0;0;9,7;0,1;0,1;6,475594307;4,6;0;13,3;0;80
13/05/2024 5:00;6,4;1;0;0;0;11,2;0,1;0,1;5,180475446;3,7;0;13,4;0;77
13/05/2024 6:00;4,9;2;0;0;0;8,5;0,2;1,5;9,06583203;7,8;0;13,4;0;76
13/05/2024 7:00;5,5;2;0;0;0;8,9;0,3;4,2;11,36826556;12,1;0;14,5;0;73
13/05/2024 8:00;4,8;3;0;0;0;16,2;0,3;3,7;8,202419456;9,4;0;16,4;0;65
13/05/2024 9:00;5,2;4;0;0;0;22,8;0,2;2,1;3,741454489;4,7;0;18,5;0;56
13/05/2024 10:00;5,1;5;0;0;0;26,1;0,2;1,4;2,446335627;3,1;0;21,7;0;46
13/05/2024 11:00;5,3;1;0;0;0;27,2;0,2;2,5;3,165846106;4,7;0;20,6;0;47
13/05/2024 12:00;5,9;1;0;0;0;26,6;0,2;2,9;3,165846106;5,2;0;22,5;0;44
13/05/2024 13:00;5,4;3;0;0;0;25,3;0,2;1,2;2,302433531;2,8;0;23,6;0;42
13/05/2024 14:00;5,4;2;0;0;0;24,7;0,2;3,2;3,309748201;5,6;0;23,2;0;42
13/05/2024 15:00;5,2;4;0;0;0;24,7;0,2;1,4;2,158531436;2,9;0;24,1;0;41
13/05/2024 16:00;5,1;3;0;0;0;23,3;0,2;2;3,309748201;4,3;0;23,1;0;44
13/05/2024 17:00;5,1;4;0;0;0;21,8;0,2;1,4;3,741454489;4;0;21,3;0;49
13/05/2024 18:00;5;5;0;0;0;20,9;0,2;0,5;4,317062871;3,5;0;19,2;0;55
13/05/2024 19:00;4,9;4;0;0;0;17,3;0,2;0,6;8,490223647;6,5;0;17,6;0;61
13/05/2024 20:00;6;6;0;0;0;12,8;0,3;1,7;13,526797;11,2;0;16,8;0;64
13/05/2024 21:00;6;6;0;0;0;11,5;0,4;3,2;13,526797;12,7;0;16,2;0;65
13/05/2024 22:00;6;6;0;0;0;13,4;0,3;2,5;12,23167814;11,1;0;16,4;0;61
13/05/2024 23:00;7;7;0;0;0;14,1;0,2;1,4;10,2170488;8,5;0;16,1;0;65
14/05/2024 0:00;8,7;6;0;0;0;14,5;0,2;1,7;7,914615264;7,1;0;15,8;0;66
14/05/2024 1:00;7,6;4;0;0;0;16,5;0,2;0,2;4,317062871;3,1;0;15,6;0;67
14/05/2024 2:00;11,6;6;0;0;0;14,1;0,2;0,2;7,05120269;5,1;0;15,2;0;70
14/05/2024 3:00;11,7;5;0;0,6;0;9,5;0,2;0,1;12,37558023;8,7;0;14,1;0;78
14/05/2024 4:00;8,6;5;0;0,1;0;6,4;0,2;0,7;16,54874101;12,2;0;13,7;0;82
14/05/2024 5:00;16;6;0;0;0;7,7;0,2;0,7;14,82191586;11;0;13,5;0;82
14/05/2024 6:00;12,3;3;0;0;0;3;0,4;18,5;24,89506256;35,9;0;13,1;0;80
14/05/2024 7:00;9,1;7;0;0;0;2,3;0,8;35,7;29,35602753;56,1;0;13,8;0;77
14/05/2024 8:00;19,5;12;0;0;0;8,3;0,8;21,6;21,15360807;36,4;0;15,8;0;69
14/05/2024 9:00;14,1;7;0;0;0;17;0,4;8,6;11,08046137;16,3;0;17,1;0;62
14/05/2024 10:00;12,8;7;0;0;0;0;0;3,8;6,04388802;8;0;20,2;0;51
14/05/2024 11:00;12,4;4;0;0;0;0;0,3;0;0;0;0;20,8;0;49
14/05/2024 12:00;14,4;4;0;0;0;18,2;0,2;3,1;3,885356584;5,8;0;21,7;0;47
14/05/2024 13:00;10,9;5;0;0;0;0;0,2;2,3;4,02925868;5,1;0;22,4;0;45
14/05/2024 14:00;11,7;3;0;0;0;17,6;0,2;5,9;6,763398499;10,6;0;20,8;0;49
14/05/2024 15:00;9,1;6;0;0;0;16,4;0,3;6,8;8,490223647;12,7;0;20;0;51
14/05/2024 16:00;8,8;7;0;0;0;15,2;0,3;8,6;10,0731467;15,5;0;20,4;0;50
14/05/2024 17:00;12,3;8;0;0;0;13,9;0,3;9,8;10,36095089;17;0;19,9;0;50
14/05/2024 18:00;16,5;7;0;0;0;8,7;0,4;11;16,40483891;22,2;0;19;0;53
14/05/2024 19:00;12,2;7;0;0;0;8,4;0,4;6;17,12434939;17,9;0;17,5;0;59
14/05/2024 20:00;13,7;5;0;0;0;8,9;0,4;8,2;14,10240538;18,1;0;17;0;61
14/05/2024 21:00;15,7;9;0;0;0;6,9;0,4;0;0;0;0;16,8;0;62
14/05/2024 22:00;12;0;0;0,5;0;9,4;0,4;1,3;7,770713169;6,7;0;15,9;0;67
14/05/2024 23:00;15,5;0;0;1;0;7,4;0,4;0,7;14,10240538;10,5;0;14,2;0;77
15/05/2024 0:00;11,3;7;0;2,2;0;3,6;0,4;2,3;20,72190178;16,6;0;13,8;0;81
15/05/2024 1:00;21,7;7;0;0,5;0;4,9;0,4;0,5;16,54874101;12,1;0;13,4;0;83
15/05/2024 2:00;15,5;9;0;0,6;0;2,4;0,4;1,6;18,56337035;14,4;0;13,6;0;83
15/05/2024 3:00;11,8;10;0;0,2;0;3,6;0,4;1,3;18,13166406;13,9;0;13,7;0;83
15/05/2024 4:00;11,3;6;0;0;0;4,2;0,4;1,2;17,12434939;13,1;0;13,6;0;82
15/05/2024 5:00;8,5;4;0;0;0;3,2;0,4;6,9;19,42678292;20,5;0;13,7;0;81
15/05/2024 6:00;11,7;4;0;0;0;1;0,4;15,7;25,32676885;33,3;0;13,8;0;79
15/05/2024 7:00;9,3;6;0;0;0;1,5;0,5;37,1;26,62188771;55,6;0;14,6;0;74
15/05/2024 8:00;16,2;13;0;0;0;2,4;0,6;36,8;26,47798561;55,2;0;15,3;0;74
15/05/2024 9:00;17,7;10;0;0;0;5,9;0,6;20,2;22,44872693;35,8;0;16,9;0;67
15/05/2024 10:00;18,5;11;0;0;0;8,7;0,7;14,5;21,29751017;29,2;0;17,1;0;68
15/05/2024 11:00;23,5;8;0;0,1;0;14,1;0,6;11,1;19,42678292;24,6;0;18,9;0;62
15/05/2024 12:00;17,2;7;0;0;0;17,9;0,6;7,8;17,84385987;20,2;0;20,6;0;55
15/05/2024 13:00;14,3;6;0;0;0;17,9;0,6;8,9;16,98044729;20,7;0;21,7;0;50
15/05/2024 14:00;10,8;10;0;0;0;17,6;0,6;6,2;11,08046137;13,9;0;22,4;0;45
15/05/2024 15:00;9,2;7;0;0;0;17,5;0,6;8;20,2901955;22,1;0;23,6;0;43
15/05/2024 16:00;11;11;0;0;0;17,7;0,6;6,9;22,59262903;22,5;0;19,5;0;58
15/05/2024 17:00;25,3;18;0;0;0;15;0,6;14,9;27,91700657;34,4;0;19,8;0;60
15/05/2024 18:00;29,7;20;0;0,5;0;8,2;0,7;17;34,53650297;40,9;0;16,8;0;71
15/05/2024 19:00;22,6;17;0;0;0;2;0,8;21,6;40,00478261;49,5;0;15,9;0;75
15/05/2024 20:00;32,7;16;0;0;0;1,6;0,9;21,4;37,55844698;47,5;0;15,7;0;74
15/05/2024 21:00;24,6;17;0;0;0;1,9;0,9;13,7;33,6730904;37,2;0;15,4;0;74
15/05/2024 22:00;26,5;19;0;0;0;1;0,9;19,2;34,39260088;43,1;0;15;0;74
15/05/2024 23:00;28,5;12;0;0;0;0,7;0,9;22,6;30,2194401;43,6;0;15;0;74
16/05/2024 0:00;29,5;12;0;0;0;1,1;0,9;11,6;25,75847513;29,4;0;14,8;0;75
16/05/2024 1:00;28,4;10;0;0;0;4,9;0,8;3,2;18,27556616;15,8;0;14,6;0;76
16/05/2024 2:00;23,4;6;0;0;0;6,6;0,7;2,9;16,40483891;14,3;0;14,5;0;75
16/05/2024 3:00;26,1;4;0;0;0;7,9;0,6;0,8;14,24630748;10,7;0;14,3;0;74
16/05/2024 4:00;19,2;4;0;0;0;6,3;0,6;1;15,82923053;12;0;14,3;0;74
16/05/2024 5:00;15;4;0;0;0;2,7;0,5;0;0;0;0;13,7;0;75
16/05/2024 6:00;18,2;10;0;0;0;0,3;0,6;0;0;0;0;13,5;0;78
16/05/2024 7:00;24;24;0;0;0;0,7;0,8;68,1;29,93163591;89;0;14,3;0;78
16/05/2024 8:00;30,2;29;0;0;0;3,1;0,8;35,4;27,62920238;54,6;0;16,8;0;68
16/05/2024 9:00;35,7;12;0;0;0;0;1,1;29,7;33,6730904;53,1;0;18,1;0;62
16/05/2024 10:00;36,1;18;0;0;0;0;0,8;12,6;27,19749609;31,5;0;19,7;0;54
16/05/2024 11:00;34;16;0;0,1;0;0;1;17,6;42,88282452;47,4;0;18,7;0;58
16/05/2024 12:00;32;25;0;0,8;0;10;1;15,7;35,11211135;40;0;17,8;0;67
16/05/2024 13:00;27,7;14;0;0;0;13,6;1;0;0;0;0;18,8;0;62
16/05/2024 14:00;29,8;15;0;0;0;18,3;1;9;27,05359399;27,8;0;20,3;0;57
16/05/2024 15:00;21,9;6;0;0;0;17,1;1;8,1;25,61457304;25,8;0;19,4;0;59
16/05/2024 16:00;22,2;9;0;0;0;7,6;0,9;21;37,70234908;47,2;0;18,1;0;65
16/05/2024 17:00;25,3;20;0;0;0;4,2;0,9;20,6;41,01209728;49,1;0;16,8;0;68
16/05/2024 18:00;32;21;0;0;0;14,2;0,9;6,6;13,23899281;15,8;0;16,9;0;60
16/05/2024 19:00;23,5;4;0;0;0;9,8;0,8;10,3;18,85117454;23,4;0;16,1;0;62
16/05/2024 20:00;17,1;8;0;0;0;8,9;0,8;12,9;17,69995777;25,2;0;15,6;0;64
16/05/2024 21:00;13,1;7;0;0;0;7,3;0,8;6,1;19,57068502;19,7;0;15,2;0;66
16/05/2024 22:00;19;5;0;0;0;4,7;0,8;6,1;22,59262903;21,8;0;14,8;0;68
16/05/2024 23:00;23;7;0;0;0;9,2;0,7;3,7;14,67801376;13,9;0;14,9;0;68
17/05/2024 0:00;17;5;0;0;0;4,8;0,7;4,3;20,2901955;18,4;0;14,6;0;69
17/05/2024 1:00;12,4;7;0;0;0;11,1;0,5;0,7;11,65606975;8,8;0;14,7;0;69
17/05/2024 2:00;10,1;10;0;0;0;12,1;0,5;0,4;8,05851736;6;0;14,2;0;71
17/05/2024 3:00;15;6;0;0;0;14,1;0,4;0,1;6,907300594;4,8;0;14,1;0;70
17/05/2024 4:00;12,5;4;0;0;0;13;0,4;0,8;8,202419456;6,5;0;14,2;0;68
17/05/2024 5:00;9,4;6;0;0;0;11,7;0,4;1,7;8,921929934;7,9;0;14,1;0;67
17/05/2024 6:00;7,5;6;0;0;0;0,7;0,4;28;29,78773381;48,7;0;13,9;0;68
17/05/2024 7:00;0;13;0;0;0;1,7;0,5;36,1;29,64383172;56,7;0;13,9;0;68
17/05/2024 8:00;21,9;15;0;0;0;4,1;0,6;30,9;29,64383172;51,5;0;15,6;0;62
17/05/2024 9:00;16,8;12;0;0;0;11;0;17,2;18,99507663;30,3;0;19,6;0;51
17/05/2024 10:00;18,8;9;0;0;0;15,3;0;6,5;10,64875508;13,9;0;19,9;0;48
17/05/2024 11:00;20,7;5;0;0;0;15,5;0;5,8;7,339006881;10,9;0;21,9;0;44
17/05/2024 12:00;18,6;1;0;0;0;14,7;0;6,9;6,763398499;11,5;0;21,6;0;45
17/05/2024 13:00;14,1;4;0;0;0;15;0;7;6,475594307;11,6;0;22;0;45
17/05/2024 14:00;10,9;4;0;0;0;14,7;0;5,1;6,331692211;9,4;0;20,9;0;47
17/05/2024 15:00;8,3;5;0;0;0;14,7;0;6,7;6,475594307;11,2;0;20,8;0;47
17/05/2024 16:00;7,3;3;0;0;0;13,3;0;9;9,209734126;15,4;0;20,4;0;49
17/05/2024 17:00;11,9;4;0;0;0;13,6;0;5,6;8,634125743;11,6;0;21;0;48
17/05/2024 18:00;16,8;4;0;0;0;8,4;0;16,1;16,98044729;27,9;0;19;0;53
17/05/2024 19:00;13,9;8;0;0;0;3,8;0;17,9;23,74384579;34,5;0;17,7;0;56
17/05/2024 20:00;17,2;6;0;0;0;2,4;0;18,4;23,4560416;34,8;0;16,5;0;60
17/05/2024 21:00;18,3;11;0;0;0;1,1;0;19,7;26,19018142;37,8;0;15,6;0;64
17/05/2024 22:00;14,4;14;0;0;0;0,3;0;62,6;31,08285267;84,2;0;14,9;0;70
17/05/2024 23:00;39,9;20;0;0;0;0,2;0;40,6;26,7657898;59,2;0;14,7;0;69
18/05/2024 0:00;34,2;16;0;0;0;4,6;0;6,5;17,55605568;18,8;0;14,8;0;67
18/05/2024 1:00;25,5;7;0;0;0;1,8;0;4,9;20,0023913;18,8;0;14,5;0;69
18/05/2024 2:00;22,8;10;0;0;0;0,2;0;9,8;23,31213951;26;0;13,2;0;74
18/05/2024 3:00;20,2;8;0;0;0;0;0;25,3;24,31945418;42,2;0;12,6;0;77
18/05/2024 4:00;30,1;10;0;0;0;0,2;0;14,6;22,59262903;30,3;0;12,1;0;78
18/05/2024 5:00;28,6;10;0;0;0;0,1;0;49,1;23,16823741;65,3;0;12;0;79
18/05/2024 6:00;25,5;15;0;0;0;0,1;0;99,9;28,20481076;119,5;0;11,8;0;81
18/05/2024 7:00;34,8;23;0;0;0;0,7;0;56,2;25,03896465;73,6;0;14;0;75
18/05/2024 8:00;33;15;0;0;0;2,2;0;43,1;32,23406944;65,3;0;15,4;0;68
18/05/2024 9:00;41;20;0;0;0;7;0;33,7;35,25601345;58,2;0;19,6;0;54
18/05/2024 10:00;40,9;17;0;0;0;12,2;0;11;16,11703472;22,2;0;20;0;51
18/05/2024 11:00;35,5;8;0;0;0;14,3;0;7,7;7,770713169;13,1;0;19,6;0;52
18/05/2024 12:00;36,9;12;0;0;0;19;0;3,3;4,892671254;6,6;0;19,8;0;52
18/05/2024 13:00;27,3;8;0;0;0;21,1;0;4,3;6,331692211;8,8;0;22;0;46
18/05/2024 14:00;20,6;8;0;0;0;17,6;0;7,3;9,929244604;14,2;0;20,4;0;49
18/05/2024 15:00;15,5;5;0;0;0;15,8;0;3,1;8,05851736;8,7;0;18,4;0;55
18/05/2024 16:00;12,1;4;0;0;0;14;0;4,9;9,209734126;11,3;0;17,7;0;60
18/05/2024 17:00;8,9;4;0;0;0;15,3;0;4,4;10,79265718;12;0;17,1;0;59
18/05/2024 18:00;11,6;4;0;0;0;14,4;0;5,9;11,94387394;14,2;0;16;0;61
18/05/2024 19:00;8,4;5;0;0;0;14,9;0;5,3;12,08777604;13,6;0;15,3;0;64
18/05/2024 20:00;12,3;3;0;0;0;14,7;0;4,7;14,24630748;14,7;0;15,3;0;63
18/05/2024 21:00;15,6;5;0;0;0;17,7;0;3,1;9,929244604;10;0;15,3;0;62
18/05/2024 22:00;11,4;10;0;0;0;11,1;0;3,5;17,55605568;15,7;0;14,7;0;65
18/05/2024 23:00;9,2;8;0;0;0;13,5;0;1,8;14,24630748;11,7;0;14,7;0;64
19/05/2024 0:00;7,5;7;0;0,1;0;12,1;0;1,2;14,24630748;11,1;0;14,2;0;68
19/05/2024 1:00;7;7;0;0,2;0;10,1;0;1,1;16,40483891;12,5;0;13,7;0;73
19/05/2024 2:00;7;7;0;0;0;10,7;0;1;13,95850328;10,6;0;13,9;0;70
19/05/2024 3:00;5;5;0;0;0;10,5;0;0,3;12,95118861;9,4;0;13,8;0;70
19/05/2024 4:00;3,9;1;0;0;0;14,6;0;0,2;7,626811073;5,5;0;13,9;0;66
19/05/2024 5:00;6;6;0;0;0;13,4;0;0,5;9,209734126;6,9;0;13,7;0;66
19/05/2024 6:00;5,4;5;0;0;0;15;0;1,1;8,346321551;6,8;0;13,2;0;67
19/05/2024 7:00;6,6;3;0;0;0;15,1;0;2,2;7,770713169;7,6;0;14,8;0;64
19/05/2024 8:00;7,7;3;0;0;0;14,6;0;5,5;8,346321551;11,3;0;18,5;0;54
19/05/2024 9:00;7;7;0;0;0;17;0;2,9;3,597552393;5,3;0;20,3;0;49
19/05/2024 10:00;9,7;4;0;0;0;17;0;2,6;3,741454489;5,2;0;20,8;0;47
19/05/2024 11:00;7,6;2;0;0;0;16,5;0;1,9;2,734139819;3,8;0;18,7;0;54
19/05/2024 12:00;10,4;3;0;0;0;15;0;4,8;5,03657335;8,3;0;18,5;0;56
19/05/2024 13:00;8,1;2;0;0;0;16;0;4,3;3,597552393;6,8;0;19,6;0;55
19/05/2024 14:00;6,4;1;0;0;0;15,8;0;4,3;5,03657335;7,8;0;19,8;0;54
19/05/2024 15:00;5,1;2;0;0;0;16,3;0;2,7;4,460964967;5,8;0;20;0;52
19/05/2024 16:00;7;7;0;0;0;15,7;0;3,5;4,604867063;6,7;0;19;0;54
19/05/2024 17:00;10,5;4;0;0;0;15,8;0;1,7;4,317062871;4,7;0;18,7;0;55
19/05/2024 18:00;13,3;1;0;0;0;13,5;0;2,2;7,195104786;7,1;0;18,7;0;54
19/05/2024 19:00;10,6;2;0;0;0;11,2;0;2,7;8,921929934;8,9;0;16,4;0;60
19/05/2024 20:00;7,4;3;0;0;0;10,4;0;3,8;10,36095089;11,1;0;15,6;0;64
19/05/2024 21:00;5,8;3;0;0;0;8,2;0;7,2;12,95118861;16,2;0;15,2;0;66
19/05/2024 22:00;5,3;5;0;0;0;7,4;0;4;12,23167814;12,4;0;14,3;0;68
19/05/2024 23:00;5;5;0;0;0;12,9;0;0,9;5,180475446;4,5;0;14,4;0;64
20/05/2024 0:00;4,5;3;0;0;0;11,1;0;1,9;7,05120269;6,8;0;14,3;0;65
20/05/2024 1:00;8,6;3;0;0;0;8,6;0;0,5;8,05851736;6,1;0;13,2;0;68
20/05/2024 2:00;7,1;5;0;0;0;10,3;0;0,9;5,468279637;4,7;0;13,7;0;67
20/05/2024 3:00;7,4;4;0;0;0;5,3;0;4,3;10,93655927;11,9;0;13,9;0;66
20/05/2024 4:00;8;8;0;0,3;0;1;0;8,8;18,70727244;21,8;0;13,6;0;71
20/05/2024 5:00;10,3;8;0;0;0;1,8;0;9,1;18,70727244;22,1;0;12,5;0;78
20/05/2024 6:00;7,8;4;0;0;0;4,9;0;12,5;17,41215358;24,4;0;14,2;0;71
20/05/2024 7:00;10,6;6;0;0;0;3,1;0;28,4;21,87311855;43,6;0;15,1;0;68
20/05/2024 8:00;14;14;0;0;0;7,1;0;19,4;13,95850328;29,1;0;16,2;0;63
20/05/2024 9:00;12;9;0;0;0;10,7;0;12;9,929244604;18,9;0;18,2;0;56
20/05/2024 10:00;11,2;5;0;0;0;13,4;0;4,8;5,324377541;8,5;0;20,3;0;50
20/05/2024 11:00;13,5;1;0;0;0;13,8;0;4,1;4,02925868;7;0;21,3;0;48
20/05/2024 12:00;11;1;0;0;0;14,7;0;2,9;2,446335627;4,7;0;23,2;0;44
20/05/2024 13:00;10,6;4;0;0,2;0;11,4;0;7,6;6,331692211;12;0;19,2;0;61
20/05/2024 14:00;8,7;4;0;0,3;0;10;0;4,1;6,763398499;8,8;0;18,1;0;66
20/05/2024 15:00;6,4;1;0;0;0;9,6;0;5,6;8,778027839;11,7;0;18,9;0;57
20/05/2024 16:00;5,2;4;0;0;0;8;0;10,1;11,65606975;18,3;0;19,1;0;54
20/05/2024 17:00;12;5;0;0;0;7,3;0;14,4;11,51216766;22,4;0;18,1;0;56
